profile_id	Aminoglycoside-resistant 16S ribosomal subunit protein,A16S	Macrolide-resistant 23S rRNA mutation,MLS23S	Aminoglycoside-resistant 16S ribosomal subunit protein,RRSH	Aminoglycoside-resistant 16S ribosomal subunit protein,RRSC	Cationic peptide-resistant 16S ribosomal subunit protein,CAP16S	EF-Tu inhibition,TUFAB	Mercury resistance protein,MERA	Mercury resistance regulator,MERR	Mercury resistance protein,MERE	Mercury resistance protein,MERP	Mercury resistance protein,MERT	Mercury resistance regulator,MERD	Aminoglycoside-resistant 16S ribosomal subunit protein,RRSA	Oxazolidinone-resistant 23S rRNA mutation,O23S	Tetracycline transcriptional repressor,TETR	Tetracycline-resistant 16S ribosomal subunit protein,TET16S	Class A betalactamases,CTX	Class D betalactamases,OXA	Fluoroquinolone-resistant DNA topoisomerases,GYRA	MLS resistance ABC efflux pumps,MSRE	Macrolide phosphotransferases,MPHE	Rifampin-resistant beta-subunit of RNA polymerase RpoB,RPOB	Aminoglycoside-resistant 16S ribosomal subunit protein,RPSL	Copper resistance protein,COPC	Macrolide phosphotransferases,MPHG	Aminoglycoside O-nucleotidyltransferases,ANT3-DPRIME	Copper resistance protein,COPA	MLS resistance MFS efflux pumps,MEFC	MLS resistance ABC efflux pumps,MSRD	Sulfonamide-resistant dihydropteroate synthases,FOLP	Aminoglycoside O-nucleotidyltransferases,ANT6	peroxide resistance protein,SODB	Aminoglycoside-resistant 16S ribosomal subunit protein,RRS	Arsenic resistance protein,PSTB	Class C betalactamases,MCA	Fosfomycin target mutation,PTSL	Mercury resistance protein,MERF	Multi-metal RND efflux regulator,CZCC	Tetracycline resistance MFS efflux pumps,TET39	Arsenic resistance protein,PSTA	Arsenic resistance protein,PSTC	Colistin phosphoethanolamine transferase,ICR	Fosfomycin target mutation,UHPT	Copper resistance regulator,COPR	Copper resistance regulator,COPS	Drug and biocide RND efflux regulator,CPXAR	Drug and biocide SMR efflux pumps,QACEDELTA1	Multi-metal RND efflux pumps,SILB	Aminoglycoside O-phosphotransferases,APH3-DPRIME	Class A betalactamases,BLAA	Drug and biocide RND efflux pumps,ACRB	Drug and biocide RND efflux pumps,MDTN	Drug and biocide RND efflux pumps,MDTP	Macrolide esterases,ERED	Multi-metal ABC efflux pumps,MODA	Multi-metal ABC efflux pumps,MODC	Multi-metal RND efflux pumps,SILA	Multi-metal RND efflux pumps,SILP	Multi-metal resistance protein,FIEF	23S rRNA methyltransferases,ERMB	Acid resistance protein,GADA	Aminoglycoside O-phosphotransferases,APH6	Biocide and metal resistance protein,YIEF	Colistin-resistant mutant,PMRAR	Copper resistance protein,PCOA	Drug and biocide RND efflux pumps,ACRA	Drug and biocide SMR efflux pumps,QACF	Drug and biocide and metal RND efflux regulator,BAER	Fluoroquinolone-resistant DNA topoisomerases,GYRB	Fosfomycin target mutation,MURA	Lincosamide nucleotidyltransferases,LNUC	MLS resistance ABC efflux pumps,LSA	MLS resistance MFS efflux pumps,MEFA	Macrolide phosphotransferases,MPHB	Multi-biocide resistance protein,YJCG	Multi-biocide resistance regulator,SOXRB	Multi-metal RND efflux pumps,CUSB	Multi-metal RND efflux pumps,CUSF	Multi-metal resistance protein,PITA	Nickel ABC efflux pumps,NIKA	Nickel ABC efflux regulator,NIKR	Penicillin binding protein,AMPH	Triclosan-resistant mutation,FABG	Zinc resistance regulator,ZNTR	Acid resistance protein,EEFX	Aminocoumarin-resistant DNA topoisomerases,GYRBA	Aminocoumarin-resistant DNA topoisomerases,PARE	Aminoglycoside efflux pumps,KDPE	Biocide and metal resistance protein,RUVB	Copper resistance protein,CUEO	Copper resistance protein,CUTA	Copper resistance protein,PCOD	Copper resistance protein,TCRA	Copper resistance protein,TCRY	Copper resistance protein,TCRZ	Drug and biocide RND efflux pumps,ACRE	Drug and biocide RND efflux regulator,ACRS	Drug and biocide RND efflux regulator,CRP	Drug and biocide RND efflux regulator,GADW	Drug and biocide RND efflux regulator,GADX	Drug and biocide RND efflux regulator,MARR	Drug and biocide and metal RND efflux pumps,MDTC	Drug and biocide and metal RND efflux pumps,ROBA	Drug and biocide and metal resistance regulator,SOXS	Fluoroquinolone-resistant DNA topoisomerases,PARC	Lipid A modification,EPTA	Multi-biocide resistance regulator,OXYRKP	Multi-metal RND efflux pumps,SILF	Multi-metal RND efflux regulator,CUSR	Multi-metal resistance protein,MNTH	Multi-metal resistance protein,YGJH	Multi-metal resistance regulator,CADX	Nickel ABC efflux pumps,NIKC	Penicillin binding protein,PBP2	Tetracycline resistance ribosomal protection proteins,TETQ	peroxide resistance protein,SODA	Acetate resistance protein,ICLR	Acetate resistance protein,LPDT	Acid resistance protein,HDEA	Acid resistance protein,YDEP	Acid resistance regulator,GADE	Biocide and metal resistance protein,TEHB	Class C betalactamase regulator,AMPCR	Copper resistance protein,CUTC	Copper resistance protein,CUTE	Copper resistance protein,PCOC	Copper resistance regulator,PCOR	Copper resistance regulator,PCOS	Dihydrofolate reductase,DFRA	Drug and biocide MFS efflux pumps,EMRD	Drug and biocide MFS efflux pumps,MDTH	Drug and biocide MFS efflux regulator,EMRR	Drug and biocide RND efflux pumps,MDTF	Drug and biocide RND efflux pumps,MDTO	Drug and biocide RND efflux pumps,MEXF	Drug and biocide RND efflux regulator,ACRR	Drug and biocide SMR efflux pumps,QACL	Drug and biocide and metal RND efflux pumps,MDTA	Fosfomycin target mutation,GLPT	Fosfomycin thiol transferases,FOSA	Lead P-type ATPase transporter,PBRD	MLS resistance MFS efflux pumps,MEFJ	Multi-biocide SMR efflux pump,SUGE	Multi-biocide resistance regulator,RPOS	Multi-drug ABC efflux pumps,LSAE	Multi-drug ABC efflux pumps,MSBA	Multi-drug RND efflux regulator,ASMA	Multi-metal RND efflux pumps,CUSA	Multi-metal RND efflux pumps,SILC	Multi-metal RND efflux pumps,SILE	Multi-metal RND efflux regulator,SILS	Multi-metal resistance protein,MNTR	Multi-metal resistance protein,ZNTA	Mutant porin proteins,OMPA	Penicillin binding protein regulator,BLAI	Peroxide resistance stress protein,IBPA	Sodium resistance protein,NHAA	Tetracycline resistance MFS efflux pumps,TETA	Zinc resistance protein,ZITB	Zinc resistance regulator,ZRAR	23S rRNA methyltransferases,ERMF	23S rRNA methyltransferases,ERMX	Acid resistance protein,ASR	Acid resistance protein,GADB	Acid resistance protein,HDEB	Acid resistance regulator,EVGA	Aminoglycoside N-acetyltransferases,AAC3	Arsenic resistance protein,PSTS	Biguanide cation efflux,CEPAB	Biocide and metal ABC efflux pumps,FETB	Biocide and metal resistance protein,GLPF	Biocide and metal resistance protein,TEHA	Biocide and metal resistance protein,YGIW	Chloramphenicol acetyltransferases,CAT	Chloramphenicol acetyltransferases,CATB	Chromium resistance protein,NFSA	Colistin phosphoethanolamine transferase,ARNT	Colistin phosphoethanolamine transferase,EPTB	Copper resistance protein,COPD	Copper resistance protein,CUTF	Copper resistance protein,PCOB	Copper resistance regulator,BHSA	Copper resistance regulator,CUER	Drug and biocide ABC efflux pumps,YOGI	Drug and biocide MFS efflux pumps,BCR	Drug and biocide MFS efflux pumps,KDEA	Drug and biocide RND efflux pumps,MDTE	Drug and biocide SMR efflux pumps,MDTI	Drug and biocide SMR efflux pumps,QACH	Drug and biocide SMR efflux regulator,PHOR	Drug and biocide and metal RND efflux pumps,MDTB	Drug and biocide and metal RND efflux regulator,BAES	Lead P-type ATPase transporter,PBRA	Lincosamide nucleotidyltransferases,LNUA	Lipid A modification,PMRF	MLS resistance MFS efflux pumps,MEFB	Multi-drug RND efflux pumps,HNS	Multi-metal RND efflux pumps,CZCP	Multi-metal RND efflux regulator,CUSS	Multi-metal RND efflux regulator,CZCD	Multi-metal resistance protein,ARSCM	Multi-metal resistance protein,CORA	Multi-metal resistance protein,RCNB	Multi-metal resistance regulator,PCOE	Nickel ABC efflux pumps,NIKD	Penicillin binding protein regulator,BLAR	Penicillin binding protein,PBP4B	Peroxide resistance stress protein,IBPB	Phenicol resistance MFS efflux pumps,CMX	Sulfonamide-resistant dihydropteroate synthases,SULI	Undecaprenyl pyrophosphate phosphatase,BACA	Zinc resistance protein,ZNUB	Zinc resistance protein,ZNUC
Rio_de_Janeiro_Sewage_3M	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Santiago_Sewage_3M	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	1	0	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Singapore_Sewage_3M	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	0	0	1	1	1	0	1	0	1	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	1	0	1
Sofia_Sewage_3M	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Taipei_Sewage_3M	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	1	0	0	0	1	1	1	1	0	0	1	0	1	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0
Vienna_Sewage_3M	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Barcelona_Transit_5M	1	1	1	1	0	1	0	0	1	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Berlin_Transit_5M	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Bogota_Transit_5M	1	1	1	1	1	1	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Hanoi_Transit_5M	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Hong_Kong_Transit_5M	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Ilorin_Transit_5M	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Kuala_Lumpur_Transit_5M	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	0	0	0	1	0	1	1	1	1	0	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	1	1	0	1	0	1	1	0	0	1	1	1
Lisbon_Transit_5M	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Oslo_Transit_5M	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porto_Transit_5M	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rio_de_Janeiro_Transit_5M	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Santiago_Transit_5M	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Singapore_Transit_5M	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sofia_Transit_5M	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
Taipei_Transit_5M	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vienna_Transit_5M	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
